step,track,model,dataset,Accuracy,F1,Memory in Mb,Time in s
3710,Binary classification,Naive Bayes,Bananas,0.6085198166621731,0.4078303425774878,0.014024734497070312,5.889595000000001
3816,Binary classification,Naive Bayes,Bananas,0.6070773263433814,0.40492258832870187,0.014024734497070312,6.124849000000001
3922,Binary classification,Naive Bayes,Bananas,0.6067329762815609,0.4027885360185902,0.014024734497070312,6.363434000000001
4028,Binary classification,Naive Bayes,Bananas,0.6088899925502855,0.405436013590034,0.014024734497070312,6.605402000000001
4134,Binary classification,Naive Bayes,Bananas,0.6106944108395839,0.40780272359219727,0.014024734497070312,6.850694000000001
4240,Binary classification,Naive Bayes,Bananas,0.611936777541873,0.41186986056489094,0.014024734497070312,7.0993070000000005
4346,Binary classification,Naive Bayes,Bananas,0.6131185270425776,0.4128536500174642,0.014024734497070312,7.351291000000001
4452,Binary classification,Naive Bayes,Bananas,0.6137946528869916,0.413510747185261,0.014024734497070312,7.606601
4558,Binary classification,Naive Bayes,Bananas,0.6122448979591837,0.4115884115884116,0.014024734497070312,7.86538
4664,Binary classification,Naive Bayes,Bananas,0.6126956894702981,0.41249186727391024,0.014024734497070312,8.127607
4770,Binary classification,Naive Bayes,Bananas,0.6143845669951772,0.41302266198531756,0.014024734497070312,8.393212
4876,Binary classification,Naive Bayes,Bananas,0.6153846153846154,0.4131455399061033,0.014024734497070312,8.662187
4982,Binary classification,Naive Bayes,Bananas,0.6163420999799237,0.41684467500762895,0.014024734497070312,8.934572
5088,Binary classification,Naive Bayes,Bananas,0.6150973068606251,0.41412327947336924,0.014024734497070312,9.210306
5194,Binary classification,Naive Bayes,Bananas,0.6146735990756788,0.4133685136323659,0.014024734497070312,9.489389
5300,Binary classification,Naive Bayes,Bananas,0.6152104170598226,0.4139120436907157,0.014024734497070312,9.771901
906,Binary classification,Naive Bayes,Elec2,0.8187845303867404,0.8284518828451883,0.05103778839111328,0.044928
1812,Binary classification,Naive Bayes,Elec2,0.8023191606847045,0.7475317348377998,0.05103778839111328,0.133532
2718,Binary classification,Naive Bayes,Elec2,0.784688995215311,0.706177800100452,0.05103778839111328,0.265439
3624,Binary classification,Naive Bayes,Elec2,0.8032017664918576,0.7356321839080461,0.05103778839111328,0.44064099999999995
4530,Binary classification,Naive Bayes,Elec2,0.7979686465003312,0.7073872721458268,0.05103778839111328,1.137551
5436,Binary classification,Naive Bayes,Elec2,0.7937442502299908,0.6972724817715366,0.05103778839111328,2.0148479999999998
6342,Binary classification,Naive Bayes,Elec2,0.7982967986122063,0.7065840789171829,0.05103778839111328,3.232914
7248,Binary classification,Naive Bayes,Elec2,0.790396025941769,0.6875128574367414,0.05103778839111328,4.668613000000001
8154,Binary classification,Naive Bayes,Elec2,0.7841285416411137,0.6888260254596887,0.05103778839111328,6.4762770000000005
9060,Binary classification,Naive Bayes,Elec2,0.7897118887294403,0.7086710506193606,0.05103778839111328,8.493591
9966,Binary classification,Naive Bayes,Elec2,0.793176116407426,0.7240594457089301,0.05103778839111328,10.807412
10872,Binary classification,Naive Bayes,Elec2,0.7960629196946003,0.7361656551231703,0.05103778839111328,13.349431
11778,Binary classification,Naive Bayes,Elec2,0.792137216608644,0.7295027624309391,0.05103778839111328,16.179266
12684,Binary classification,Naive Bayes,Elec2,0.7820704880548766,0.7260111022997621,0.05103778839111328,19.100662999999997
13590,Binary classification,Naive Bayes,Elec2,0.7858562072264331,0.7383564107174968,0.05103778839111328,22.282998999999997
14496,Binary classification,Naive Bayes,Elec2,0.7866850638151086,0.7435727317963178,0.05103778839111328,25.698854999999995
15402,Binary classification,Naive Bayes,Elec2,0.785728199467567,0.738593155893536,0.05103778839111328,29.227560999999994
16308,Binary classification,Naive Bayes,Elec2,0.7806463481940271,0.7274666666666666,0.05103778839111328,32.96116899999999
17214,Binary classification,Naive Bayes,Elec2,0.7788880497298554,0.7181158346911569,0.05103778839111328,36.92040499999999
18120,Binary classification,Naive Bayes,Elec2,0.7728903361112645,0.7138983522213725,0.05103778839111328,41.104556999999986
19026,Binary classification,Naive Bayes,Elec2,0.7701445466491459,0.7094931242941608,0.05103778839111328,45.498325999999985
19932,Binary classification,Naive Bayes,Elec2,0.7628317696051378,0.702236220472441,0.05103778839111328,50.16882099999999
20838,Binary classification,Naive Bayes,Elec2,0.7537553390603254,0.6903626817934946,0.05103778839111328,54.97851499999999
21744,Binary classification,Naive Bayes,Elec2,0.7508163546888654,0.6836389115964032,0.05103778839111328,60.15239399999999
22650,Binary classification,Naive Bayes,Elec2,0.7509823833281822,0.6798001589644601,0.05103778839111328,65.526097
23556,Binary classification,Naive Bayes,Elec2,0.7457015495648482,0.668217569513681,0.05103778839111328,70.945139
24462,Binary classification,Naive Bayes,Elec2,0.7466170638976329,0.665839982747466,0.05103778839111328,76.40934
25368,Binary classification,Naive Bayes,Elec2,0.7447865336854969,0.6611180904522613,0.05103778839111328,82.379937
26274,Binary classification,Naive Bayes,Elec2,0.7448711605069843,0.6581322996888865,0.05103778839111328,88.49195999999999
27180,Binary classification,Naive Bayes,Elec2,0.741123661650539,0.650402464473815,0.05103778839111328,94.92673099999999
28086,Binary classification,Naive Bayes,Elec2,0.7390065871461634,0.6440019426906265,0.05103778839111328,101.50063999999999
28992,Binary classification,Naive Bayes,Elec2,0.7358145631402849,0.6343280019097637,0.05103778839111328,108.35417699999999
29898,Binary classification,Naive Bayes,Elec2,0.7320466936481921,0.6243023964732918,0.05103778839111328,115.25360099999999
30804,Binary classification,Naive Bayes,Elec2,0.7297990455475116,0.6158319870759289,0.05103778839111328,122.35195999999999
31710,Binary classification,Naive Bayes,Elec2,0.7256930209088902,0.6059617649723658,0.05103778839111328,129.715434
32616,Binary classification,Naive Bayes,Elec2,0.7215391690939752,0.596427301813011,0.05103778839111328,137.306783
33522,Binary classification,Naive Bayes,Elec2,0.7176695205990274,0.5867248908296943,0.05103778839111328,144.944128
34428,Binary classification,Naive Bayes,Elec2,0.7142359194818021,0.5779493779493778,0.05103778839111328,152.888351
35334,Binary classification,Naive Bayes,Elec2,0.7138369229898395,0.5724554949469323,0.05103778839111328,161.001607
36240,Binary classification,Naive Bayes,Elec2,0.7174866856149452,0.5752924583091347,0.05103778839111328,169.28114200000002
37146,Binary classification,Naive Bayes,Elec2,0.7169740207295733,0.5716148486206756,0.05103778839111328,177.71687400000002
38052,Binary classification,Naive Bayes,Elec2,0.7183516858952459,0.573859795618116,0.05103778839111328,186.37166200000001
38958,Binary classification,Naive Bayes,Elec2,0.7206407064198989,0.5799529121154812,0.05103778839111328,195.14250600000003
39864,Binary classification,Naive Bayes,Elec2,0.7217720693374808,0.5866964784795975,0.05103778839111328,203.95878500000003
40770,Binary classification,Naive Bayes,Elec2,0.7228776766660944,0.5923065819861432,0.05103778839111328,212.82266700000002
41676,Binary classification,Naive Bayes,Elec2,0.724127174565087,0.5973170817134251,0.05103778839111328,222.04153800000003
42582,Binary classification,Naive Bayes,Elec2,0.7260280406754186,0.6013259517462921,0.05103778839111328,231.30616500000002
43488,Binary classification,Naive Bayes,Elec2,0.7277117299422816,0.6045222270465248,0.05103778839111328,240.61642100000003
44394,Binary classification,Naive Bayes,Elec2,0.7273894532921857,0.6015933631814591,0.05103778839111328,250.08848200000003
45300,Binary classification,Naive Bayes,Elec2,0.7287136581381487,0.6038234630387828,0.05103778839111328,259.7778
45312,Binary classification,Naive Bayes,Elec2,0.7287413652314008,0.6037845330582509,0.05103778839111328,269.46812600000004
25,Binary classification,Naive Bayes,Phishing,0.5833333333333334,0.7058823529411764,0.05722999572753906,0.002278
50,Binary classification,Naive Bayes,Phishing,0.7346938775510204,0.7636363636363637,0.05722999572753906,0.006279
75,Binary classification,Naive Bayes,Phishing,0.7837837837837838,0.8048780487804877,0.05722999572753906,0.011851
100,Binary classification,Naive Bayes,Phishing,0.8080808080808081,0.819047619047619,0.05722999572753906,0.018977
125,Binary classification,Naive Bayes,Phishing,0.8145161290322581,0.8217054263565893,0.05722999572753906,0.127102
150,Binary classification,Naive Bayes,Phishing,0.8187919463087249,0.830188679245283,0.05722999572753906,0.23696299999999998
175,Binary classification,Naive Bayes,Phishing,0.8333333333333334,0.8323699421965318,0.05722999572753906,0.34838499999999994
200,Binary classification,Naive Bayes,Phishing,0.8341708542713567,0.83248730964467,0.05722999572753906,0.46134899999999995
225,Binary classification,Naive Bayes,Phishing,0.8303571428571429,0.8240740740740741,0.05722999572753906,0.575869
250,Binary classification,Naive Bayes,Phishing,0.8313253012048193,0.825,0.05722999572753906,0.691975
275,Binary classification,Naive Bayes,Phishing,0.8321167883211679,0.8244274809160306,0.05722999572753906,0.8096220000000001
300,Binary classification,Naive Bayes,Phishing,0.8394648829431438,0.8285714285714285,0.05722999572753906,0.9288000000000001
325,Binary classification,Naive Bayes,Phishing,0.845679012345679,0.8299319727891157,0.05722999572753906,1.130322
350,Binary classification,Naive Bayes,Phishing,0.8510028653295129,0.8322580645161292,0.05722999572753906,1.333422
375,Binary classification,Naive Bayes,Phishing,0.8529411764705882,0.8318042813455658,0.05722999572753906,1.539665
400,Binary classification,Naive Bayes,Phishing,0.8546365914786967,0.8313953488372093,0.05722999572753906,1.756753
425,Binary classification,Naive Bayes,Phishing,0.8561320754716981,0.8291316526610645,0.05722999572753906,1.975594
450,Binary classification,Naive Bayes,Phishing,0.8596881959910914,0.8310991957104559,0.05722999572753906,2.195995
475,Binary classification,Naive Bayes,Phishing,0.8565400843881856,0.8291457286432161,0.05722999572753906,2.4179399999999998
500,Binary classification,Naive Bayes,Phishing,0.8577154308617234,0.8337236533957845,0.05722999572753906,2.718724
525,Binary classification,Naive Bayes,Phishing,0.8587786259541985,0.8310502283105022,0.05722999572753906,3.021084
550,Binary classification,Naive Bayes,Phishing,0.8579234972677595,0.8311688311688311,0.05722999572753906,3.3249720000000003
575,Binary classification,Naive Bayes,Phishing,0.8606271777003485,0.8340248962655602,0.05722999572753906,3.6303810000000003
600,Binary classification,Naive Bayes,Phishing,0.8647746243739566,0.8363636363636363,0.05722999572753906,3.9373280000000004
625,Binary classification,Naive Bayes,Phishing,0.8669871794871795,0.8356435643564357,0.05722999572753906,4.245793000000001
650,Binary classification,Naive Bayes,Phishing,0.8705701078582434,0.8426966292134833,0.05722999572753906,4.555803000000001
675,Binary classification,Naive Bayes,Phishing,0.870919881305638,0.8465608465608465,0.05722999572753906,4.867411000000001
700,Binary classification,Naive Bayes,Phishing,0.8755364806866953,0.8502581755593803,0.05722999572753906,5.180613000000001
725,Binary classification,Naive Bayes,Phishing,0.8784530386740331,0.8562091503267973,0.05722999572753906,5.495402000000001
750,Binary classification,Naive Bayes,Phishing,0.8798397863818425,0.8584905660377359,0.05722999572753906,5.910146000000001
775,Binary classification,Naive Bayes,Phishing,0.8798449612403101,0.8580152671755725,0.05722999572753906,6.326584000000001
800,Binary classification,Naive Bayes,Phishing,0.8798498122653317,0.8596491228070174,0.05722999572753906,6.744542000000001
825,Binary classification,Naive Bayes,Phishing,0.8798543689320388,0.860759493670886,0.05722999572753906,7.164012000000001
850,Binary classification,Naive Bayes,Phishing,0.8798586572438163,0.8602739726027396,0.05722999572753906,7.584990000000001
875,Binary classification,Naive Bayes,Phishing,0.8832951945080092,0.8636363636363635,0.05722999572753906,8.007475000000001
900,Binary classification,Naive Bayes,Phishing,0.8809788654060067,0.8608582574772432,0.05722999572753906,8.431468
925,Binary classification,Naive Bayes,Phishing,0.8820346320346321,0.8635794743429286,0.05722999572753906,8.856972
950,Binary classification,Naive Bayes,Phishing,0.8819810326659642,0.8650602409638554,0.05722999572753906,9.283979
975,Binary classification,Naive Bayes,Phishing,0.8829568788501027,0.8661971830985915,0.05722999572753906,9.712554
1000,Binary classification,Naive Bayes,Phishing,0.8808808808808809,0.8643101482326111,0.05722999572753906,10.142637
1025,Binary classification,Naive Bayes,Phishing,0.880859375,0.8647450110864746,0.05722999572753906,10.574244
1050,Binary classification,Naive Bayes,Phishing,0.882745471877979,0.8673139158576052,0.05722999572753906,11.007349
1075,Binary classification,Naive Bayes,Phishing,0.8817504655493482,0.8672936259143157,0.05722999572753906,11.441983
1100,Binary classification,Naive Bayes,Phishing,0.8835304822565969,0.8693877551020409,0.05722999572753906,11.878103000000001
1125,Binary classification,Naive Bayes,Phishing,0.8861209964412812,0.8735177865612648,0.05722999572753906,12.315711
1150,Binary classification,Naive Bayes,Phishing,0.8859878154917319,0.8731848983543079,0.05722999572753906,12.754804
1175,Binary classification,Naive Bayes,Phishing,0.8850085178875639,0.8717948717948718,0.05722999572753906,13.195377
1200,Binary classification,Naive Bayes,Phishing,0.8865721434528774,0.8731343283582089,0.05722999572753906,13.637449
1225,Binary classification,Naive Bayes,Phishing,0.886437908496732,0.8728270814272644,0.05722999572753906,14.081015
1250,Binary classification,Naive Bayes,Phishing,0.8847077662129704,0.8714285714285714,0.05722999572753906,14.526124000000001
1903,Binary classification,Naive Bayes,SMTP,1.0,0.0,0.010775566101074219,0.060873
3806,Binary classification,Naive Bayes,SMTP,1.0,0.0,0.010775566101074219,0.547225
5709,Binary classification,Naive Bayes,SMTP,1.0,0.0,0.010775566101074219,1.294265
7612,Binary classification,Naive Bayes,SMTP,1.0,0.0,0.010775566101074219,2.388794
9515,Binary classification,Naive Bayes,SMTP,1.0,0.0,0.010775566101074219,3.922005
11418,Binary classification,Naive Bayes,SMTP,1.0,0.0,0.010775566101074219,5.515264999999999
13321,Binary classification,Naive Bayes,SMTP,1.0,0.0,0.010775566101074219,7.536809
15224,Binary classification,Naive Bayes,SMTP,0.9997372397030808,0.7777777777777778,0.020140647888183594,9.731541
17127,Binary classification,Naive Bayes,SMTP,0.9997664369963798,0.8181818181818181,0.020140647888183594,12.236584
19030,Binary classification,Naive Bayes,SMTP,0.9997897945241474,0.8181818181818181,0.020140647888183594,15.124228
20933,Binary classification,Naive Bayes,SMTP,0.9998089050257978,0.8181818181818181,0.020140647888183594,18.251197
22836,Binary classification,Naive Bayes,SMTP,0.9998248303043573,0.8181818181818181,0.020140647888183594,21.755894
24739,Binary classification,Naive Bayes,SMTP,0.9998383054410219,0.8181818181818181,0.020140647888183594,25.764120000000002
26642,Binary classification,Naive Bayes,SMTP,0.9998498554859052,0.8333333333333333,0.020140647888183594,30.293868000000003
28545,Binary classification,Naive Bayes,SMTP,0.999859865470852,0.8333333333333333,0.020140647888183594,35.209611
30448,Binary classification,Naive Bayes,SMTP,0.9998686241665845,0.8333333333333333,0.020140647888183594,40.414201000000006
32351,Binary classification,Naive Bayes,SMTP,0.9998763523956723,0.8333333333333333,0.020140647888183594,45.685422
34254,Binary classification,Naive Bayes,SMTP,0.9998832219075702,0.8333333333333333,0.020140647888183594,51.486474
36157,Binary classification,Naive Bayes,SMTP,0.9998893682929527,0.8333333333333333,0.020140647888183594,57.661715
38060,Binary classification,Naive Bayes,SMTP,0.9998949000236474,0.8333333333333333,0.020140647888183594,64.2352
39963,Binary classification,Naive Bayes,SMTP,0.9998999049096642,0.8333333333333333,0.020140647888183594,70.982562
41866,Binary classification,Naive Bayes,SMTP,0.999904454795175,0.8333333333333333,0.020140647888183594,77.892058
43769,Binary classification,Naive Bayes,SMTP,0.9999086090294279,0.8333333333333333,0.020140647888183594,84.86863500000001
45672,Binary classification,Naive Bayes,SMTP,0.9999124170699131,0.8333333333333333,0.020140647888183594,92.27997100000002
47575,Binary classification,Naive Bayes,SMTP,0.9999159204607558,0.8333333333333333,0.020140647888183594,99.75819800000002
49478,Binary classification,Naive Bayes,SMTP,0.9999191543545486,0.8333333333333333,0.020140647888183594,107.55287900000002
51381,Binary classification,Naive Bayes,SMTP,0.9999026858699883,0.8275862068965517,0.020140647888183594,115.51680500000002
53284,Binary classification,Naive Bayes,SMTP,0.9999061614398589,0.8275862068965517,0.020140647888183594,123.78283400000002
55187,Binary classification,Naive Bayes,SMTP,0.9998912767730946,0.7999999999999999,0.020140647888183594,132.37943400000003
57090,Binary classification,Naive Bayes,SMTP,0.9993869221741492,0.4444444444444444,0.020140647888183594,141.11254400000004
58993,Binary classification,Naive Bayes,SMTP,0.9988473013289938,0.29166666666666663,0.020140647888183594,149.91264600000005
60896,Binary classification,Naive Bayes,SMTP,0.9986369981115034,0.2522522522522523,0.020140647888183594,159.11264800000006
62799,Binary classification,Naive Bayes,SMTP,0.9979139463040224,0.1761006289308176,0.020140647888183594,168.41249900000005
64702,Binary classification,Naive Bayes,SMTP,0.9979443903494536,0.17391304347826086,0.020140647888183594,178.04976700000006
66605,Binary classification,Naive Bayes,SMTP,0.9977478830100295,0.15730337078651685,0.020140647888183594,187.91834700000007
68508,Binary classification,Naive Bayes,SMTP,0.9967302611411972,0.12500000000000003,0.020140647888183594,197.85351900000006
70411,Binary classification,Naive Bayes,SMTP,0.9964777730436017,0.1142857142857143,0.020140647888183594,208.07432500000007
72314,Binary classification,Naive Bayes,SMTP,0.9964045192427364,0.10958904109589042,0.020140647888183594,218.60662000000008
74217,Binary classification,Naive Bayes,SMTP,0.9958230031260106,0.0935672514619883,0.020140647888183594,229.32210900000007
76120,Binary classification,Naive Bayes,SMTP,0.9956515456062218,0.08815426997245178,0.020140647888183594,240.10427400000006
78023,Binary classification,Naive Bayes,SMTP,0.9951936633257287,0.07862407862407862,0.020140647888183594,251.26507500000005
79926,Binary classification,Naive Bayes,SMTP,0.9946700031279324,0.06986899563318777,0.020140647888183594,262.54496500000005
81829,Binary classification,Naive Bayes,SMTP,0.9945862052109302,0.06736842105263158,0.020140647888183594,274.06762000000003
83732,Binary classification,Naive Bayes,SMTP,0.9945539883675102,0.06557377049180328,0.020140647888183594,285.75950100000006
85635,Binary classification,Naive Bayes,SMTP,0.9939860335847911,0.05850091407678244,0.020140647888183594,297.51806600000003
87538,Binary classification,Naive Bayes,SMTP,0.9938540274398254,0.05614035087719298,0.020140647888183594,309.52726600000005
89441,Binary classification,Naive Bayes,SMTP,0.9938618067978533,0.05507745266781411,0.020140647888183594,321.63632800000005
91344,Binary classification,Naive Bayes,SMTP,0.9939677917300723,0.0548885077186964,0.020140647888183594,334.01736200000005
93247,Binary classification,Naive Bayes,SMTP,0.993543958990198,0.050473186119873815,0.020140647888183594,346.47087200000004
95150,Binary classification,Naive Bayes,SMTP,0.993483904192372,0.049079754601226995,0.020140647888183594,359.06897900000007
95156,Binary classification,Naive Bayes,SMTP,0.9934843150648941,0.049079754601226995,0.020140647888183594,371.6676100000001
106,Binary classification,Hoeffding Tree,Bananas,0.49523809523809526,0.208955223880597,0.019225120544433594,0.003914
212,Binary classification,Hoeffding Tree,Bananas,0.5213270142180095,0.3129251700680272,0.019248008728027344,0.011699000000000001
318,Binary classification,Hoeffding Tree,Bananas,0.5299684542586751,0.40637450199203184,0.019248008728027344,0.128661
424,Binary classification,Hoeffding Tree,Bananas,0.5437352245862884,0.42388059701492536,0.019248008728027344,0.249573
530,Binary classification,Hoeffding Tree,Bananas,0.553875236294896,0.4099999999999999,0.019248008728027344,0.45078799999999997
636,Binary classification,Hoeffding Tree,Bananas,0.5590551181102362,0.4017094017094017,0.019248008728027344,0.689519
742,Binary classification,Hoeffding Tree,Bananas,0.5762483130904184,0.3984674329501916,0.019248008728027344,0.931909
848,Binary classification,Hoeffding Tree,Bananas,0.5867768595041323,0.40476190476190477,0.019248008728027344,1.220148
954,Binary classification,Hoeffding Tree,Bananas,0.5918153200419727,0.3987635239567234,0.019248008728027344,1.539955
1060,Binary classification,Hoeffding Tree,Bananas,0.6015108593012276,0.39714285714285713,0.019248008728027344,1.8634629999999999
1166,Binary classification,Hoeffding Tree,Bananas,0.6,0.38522427440633245,0.019248008728027344,2.190371
1272,Binary classification,Hoeffding Tree,Bananas,0.6073957513768686,0.3966142684401451,0.019248008728027344,2.520879
1378,Binary classification,Hoeffding Tree,Bananas,0.6085693536673928,0.384,0.019248008728027344,2.8547909999999996
1484,Binary classification,Hoeffding Tree,Bananas,0.6089008766014835,0.3790149892933619,0.019248008728027344,3.1922599999999997
1590,Binary classification,Hoeffding Tree,Bananas,0.6085588420390182,0.37424547283702214,0.019248008728027344,3.533196
1696,Binary classification,Hoeffding Tree,Bananas,0.6094395280235988,0.37072243346007605,0.019248008728027344,3.9617459999999998
1802,Binary classification,Hoeffding Tree,Bananas,0.6102165463631316,0.37544483985765126,0.019248008728027344,4.3939189999999995
1908,Binary classification,Hoeffding Tree,Bananas,0.610907184058731,0.3816666666666667,0.019248008728027344,4.829574999999999
2014,Binary classification,Hoeffding Tree,Bananas,0.6060606060606061,0.3799843627834245,0.019248008728027344,5.399481
2120,Binary classification,Hoeffding Tree,Bananas,0.6045304388862671,0.38382352941176473,0.019248008728027344,5.972824
2226,Binary classification,Hoeffding Tree,Bananas,0.6053932584269663,0.38687150837988826,0.019248008728027344,6.5497760000000005
2332,Binary classification,Hoeffding Tree,Bananas,0.6061776061776062,0.38881491344873503,0.019248008728027344,7.203022000000001
2438,Binary classification,Hoeffding Tree,Bananas,0.606893721789085,0.388250319284802,0.019248008728027344,7.859882000000001
2544,Binary classification,Hoeffding Tree,Bananas,0.608336610302792,0.39636363636363636,0.019248008728027344,8.588758
2650,Binary classification,Hoeffding Tree,Bananas,0.6070215175537939,0.3944153577661431,0.019248008728027344,9.321321000000001
2756,Binary classification,Hoeffding Tree,Bananas,0.6047186932849364,0.3892316320807628,0.019248008728027344,10.106994
2862,Binary classification,Hoeffding Tree,Bananas,0.6057322614470465,0.3922413793103448,0.019248008728027344,10.925044
2968,Binary classification,Hoeffding Tree,Bananas,0.6056622851365016,0.3899895724713243,0.019248008728027344,11.746538
3074,Binary classification,Hoeffding Tree,Bananas,0.6036446469248291,0.3903903903903904,0.019248008728027344,12.571572999999999
3180,Binary classification,Hoeffding Tree,Bananas,0.6045926391947153,0.3924601256645723,0.019248008728027344,13.500155
3286,Binary classification,Hoeffding Tree,Bananas,0.6039573820395738,0.39006094702297234,0.019248008728027344,14.434624
3392,Binary classification,Hoeffding Tree,Bananas,0.6024771453848422,0.39169675090252704,0.019248008728027344,15.384551
3498,Binary classification,Hoeffding Tree,Bananas,0.6030883614526737,0.39335664335664333,0.03483390808105469,16.395697
3604,Binary classification,Hoeffding Tree,Bananas,0.6069941715237303,0.40353833192923344,0.03483390808105469,17.410501999999997
3710,Binary classification,Hoeffding Tree,Bananas,0.6079805877595039,0.40798045602605865,0.03483390808105469,18.478330999999997
3816,Binary classification,Hoeffding Tree,Bananas,0.6107470511140236,0.4146629877808436,0.03483390808105469,19.549977
3922,Binary classification,Hoeffding Tree,Bananas,0.6123437898495282,0.4180704441041348,0.04409217834472656,20.625757
4028,Binary classification,Hoeffding Tree,Bananas,0.6143531164638689,0.4246017043349389,0.05025672912597656,21.705398
4134,Binary classification,Hoeffding Tree,Bananas,0.617227195741592,0.43216080402010054,0.05025672912597656,22.788753
4240,Binary classification,Hoeffding Tree,Bananas,0.6218447747110167,0.4439819632327437,0.05025672912597656,23.904741
4346,Binary classification,Hoeffding Tree,Bananas,0.6239355581127733,0.45130960376091334,0.05025672912597656,25.024581
4452,Binary classification,Hoeffding Tree,Bananas,0.6259267580319029,0.45676998368678623,0.05025672912597656,26.148351
4558,Binary classification,Hoeffding Tree,Bananas,0.6276058810621022,0.46382306477093216,0.05025672912597656,27.275876
4664,Binary classification,Hoeffding Tree,Bananas,0.6283508470941453,0.4695439240893787,0.05025672912597656,28.40722
4770,Binary classification,Hoeffding Tree,Bananas,0.6288530090165653,0.47164179104477605,0.05941963195800781,29.542931
4876,Binary classification,Hoeffding Tree,Bananas,0.6311794871794871,0.47580174927113705,0.05946540832519531,30.682467
4982,Binary classification,Hoeffding Tree,Bananas,0.6336077092953222,0.484026010743568,0.05946540832519531,31.826007
5088,Binary classification,Hoeffding Tree,Bananas,0.6361313151169649,0.49050371593724196,0.05946540832519531,32.973328
5194,Binary classification,Hoeffding Tree,Bananas,0.6383593298671288,0.495703544575725,0.05946540832519531,34.12446
5300,Binary classification,Hoeffding Tree,Bananas,0.6421966408756369,0.5034049240440022,0.05946540832519531,35.27963
906,Binary classification,Hoeffding Tree,Elec2,0.8530386740331491,0.8513966480446927,0.1757516860961914,0.437671
1812,Binary classification,Hoeffding Tree,Elec2,0.8663721700717836,0.8393094289508632,0.2084512710571289,1.19458
2718,Binary classification,Hoeffding Tree,Elec2,0.8365844681634156,0.809278350515464,0.23302173614501953,2.358937
3624,Binary classification,Hoeffding Tree,Elec2,0.8459839911675407,0.8210391276459269,0.23302173614501953,3.5767290000000003
4530,Binary classification,Hoeffding Tree,Elec2,0.8511812762199161,0.8157463094587206,0.23296833038330078,5.33849
5436,Binary classification,Hoeffding Tree,Elec2,0.8404783808647655,0.8020095912308747,0.23296833038330078,7.402209
6342,Binary classification,Hoeffding Tree,Elec2,0.8334647531935025,0.7966884867154409,0.23296833038330078,9.814169
7248,Binary classification,Hoeffding Tree,Elec2,0.8330343590451221,0.7912353347135956,0.23296833038330078,12.278572
8154,Binary classification,Hoeffding Tree,Elec2,0.8344167790997179,0.8013537374926426,0.23296833038330078,15.233935
9060,Binary classification,Hoeffding Tree,Elec2,0.8403797328623468,0.8129849974133472,0.2980508804321289,18.514653
9966,Binary classification,Hoeffding Tree,Elec2,0.8398394380331159,0.8171402383134739,0.29816532135009766,22.223450999999997
10872,Binary classification,Hoeffding Tree,Elec2,0.840493054916751,0.8200124558854057,0.29816532135009766,26.113301999999997
11778,Binary classification,Hoeffding Tree,Elec2,0.8404517279442982,0.8184014690248381,0.3811311721801758,30.055947999999997
12684,Binary classification,Hoeffding Tree,Elec2,0.8397066939998423,0.8184983483617534,0.3811311721801758,34.192451999999996
13590,Binary classification,Hoeffding Tree,Elec2,0.8422253293104717,0.8228684732319893,0.3811311721801758,38.72934299999999
14496,Binary classification,Hoeffding Tree,Elec2,0.8440841669541221,0.8259128023417038,0.38237476348876953,43.75361399999999
15402,Binary classification,Hoeffding Tree,Elec2,0.8445555483410169,0.8246153846153847,0.3824014663696289,48.87261199999999
16308,Binary classification,Hoeffding Tree,Elec2,0.8382903047770895,0.8146221441124781,0.40816211700439453,54.21960899999999
17214,Binary classification,Hoeffding Tree,Elec2,0.8345436588624876,0.8052516411378555,0.40816211700439453,60.03254499999999
18120,Binary classification,Hoeffding Tree,Elec2,0.8332689442022186,0.8030253635000325,0.40884876251220703,65.91689399999998
19026,Binary classification,Hoeffding Tree,Elec2,0.8340604467805519,0.8008327550312283,0.4101419448852539,71.85564299999999
19932,Binary classification,Hoeffding Tree,Elec2,0.8288595655009784,0.7951228302000121,0.4740419387817383,78.23968499999998
20838,Binary classification,Hoeffding Tree,Elec2,0.8238230071507414,0.787570163763671,0.4986543655395508,84.82293599999998
21744,Binary classification,Hoeffding Tree,Elec2,0.8251391252357081,0.7858028169014086,0.49881458282470703,91.46245599999999
22650,Binary classification,Hoeffding Tree,Elec2,0.8245838668373879,0.7828843106180666,0.4754457473754883,98.465189
23556,Binary classification,Hoeffding Tree,Elec2,0.81761834005519,0.7712703652433182,0.5000581741333008,105.819948
24462,Binary classification,Hoeffding Tree,Elec2,0.8151342954090184,0.7656509121061359,0.5002222061157227,113.520659
25368,Binary classification,Hoeffding Tree,Elec2,0.8133401663578665,0.7649540828989824,0.5574884414672852,121.53263199999999
26274,Binary classification,Hoeffding Tree,Elec2,0.8142199215925094,0.7659329592864336,0.5574884414672852,129.723453
27180,Binary classification,Hoeffding Tree,Elec2,0.8130909893667906,0.7650758416574177,0.5574884414672852,138.17902800000002
28086,Binary classification,Hoeffding Tree,Elec2,0.810646252447926,0.7611605137878379,0.5575571060180664,146.69384000000002
28992,Binary classification,Hoeffding Tree,Elec2,0.8084233037839329,0.755846667838931,0.5575571060180664,155.485034
29898,Binary classification,Hoeffding Tree,Elec2,0.8039602635715958,0.7488322262695523,0.5575571060180664,164.335082
